Fretboard Notes and Frequencies

    Copyright (c)  2010-2022 by Gary J. Teixeira Jr.
    Permission is granted to copy, distribute and/or modify this document
    under the terms of the GNU Free Documentation License, Version 1.3
    or any later version published by the Free Software Foundation;
    with no Invariant Sections, no Front-Cover Texts, and no Back-Cover Texts.
    A copy of the license is included in the section entitled "GNU
    Free Documentation License".

You may contact the writer of this document at: ambientmine@protonmail.com

6-String Guitar

-24 Frets
    S  6        5         4         3         2         1
    
    16 E6   659   G#6  830   C#7  1108  F#7  1479  Bb8  1864  E8   2637
    17 F6   698   A7   880   D7   1174  G7   1567  B8   1975  F8   2793
    18 F#6  739   Bb7  932   D#7  1244  G#7  1661  C8   2093  F#8  2959
    19 G6   783   B7   987   E7   1318  A8   1760  C#8  2217  G8   3135
    20 G#6  830   C7   1046  F7   1396  Bb8  1864  D8   2349  G#8  3322
    21 A7   880   C#7  1108  F#7  1479  B8   1975  D#8  2489  A9   3520
    22 Bb7  932   D7   1174  G7   1567  C8   2093  E8   2637  Bb9  3729
    23 B7   987   D#7  1244  G#7  1661  C#8  2217  F8   2793  B9   3951
    24 C7   1046  E7   1318  A8   1760  D8   2349  F#8  2959  C9   4186

+20 Frets
    S  6          5          4          3          2          1
    
    0  C#5  277   F5   349   Bb6  466   D#6  622   G6   783   C7   1046
    1  D5   293   F#5  369   B6   493   E6   659   G#6  830   C#7  1108
    2  D#5  311   G5   391   C6   523   F6   698   A7   880   D7   1174
    3  E5   329   G#5  415   C#6  554   F#6  739   Bb7  932   D#7  1244
    4  F5   349   A6   440   D6   587   G6   783   B7   987   F7   1318
    5  F#5  369   Bb6  466   D#6  622   G#6  830   C7   1046  F#7  1396
    6  G5   391   B6   493   E6   659   A7   880   C#7  1108  G7   1479
    7  G#5  415   C6   523   F6   698   Bb7  932   D7   1174  G#7  1567
    8  A6   440   C#6  554   F#6  739   B7   987   D#7  1244  A8   1760
    9  Bb6  466   D6   587   G6   783   C7   1046  E7   1318  Bb8  1864
    10 B6   493   D#6  622   G#6  830   C#7  1108  F7   1396  B8   1975
    11 C6   523   E6   659   A7   880   D7   1174  F#7  1479  C8   2093
    12 C#6  554   F6   698   Bb7  932   D#7  1244  G7   1567  C#8  2217
    13 D6   587   F#6  739   B7   987   E7   1318  G#7  1661  D8   2349
    14 D#6  622   G6   783   C7   1046  F7   1396  A8   1760  D#8  2489
    15 E6   659   G#6  830   C#7  1108  F#7  1479  Bb8  1864  E8   2637
    16 F6   698   A7   880   D7   1174  G7   1567  B8   1975  F8   2793
    17 F#6  739   Bb7  932   D#7  1244  G#7  1661  C8   2093  F#8  2959
    18 G6   783   B7   987   E7   1318  A8   1760  C#8  2217  G8   3135
    19 G#6  830   C7   1046  F7   1396  Bb8  1864  D8   2349  G#8  3322
    20 A7   880   C#7  1108  F#7  1479  B8   1975  D#8  2489  A9   3520
    21 Bb7  932   D7   1174  G7   1567  C8   2093  E8   2637  Bb9  3729
    22 B7   987   D#7  1244  G#7  1661  C#8  2217  F8   2793  B9   3951
    23 C7   1046  E7   1318  A8   1760  D8   2349  F#8  2959  C9   4186
    24 C#7  1108  F7   1396  Bb8  1864  D#8  2489  G8   3135  C#9  4434

+21 Frets
    S  6          5          4          3          2          1
    
    0  D5   293   F#5  369   B6   493   E6   659   G#6  830   C#7  1108
    1  D#5  311   G5   391   C6   523   F6   698   A7   880   D7   1174
    2  E5   329   G#5  415   C#6  554   F#6  739   Bb7  932   D#7  1244
    3  F5   349   A6   440   D6   587   G6   783   B7   987   F7   1318
    4  F#5  369   Bb6  466   D#6  622   G#6  830   C7   1046  F#7  1396
    5  G5   391   B6   493   E6   659   A7   880   C#7  1108  G7   1479
    6  G#5  415   C6   523   F6   698   Bb7  932   D7   1174  G#7  1567
    7  A6   440   C#6  554   F#6  739   B7   987   D#7  1244  A8   1760
    8  Bb6  466   D6   587   G6   783   C7   1046  E7   1318  Bb8  1864
    9  B6   493   D#6  622   G#6  830   C#7  1108  F7   1396  B8   1975
    10 C6   523   E6   659   A7   880   D7   1174  F#7  1479  C8   2093
    11 C#6  554   F6   698   Bb7  932   D#7  1244  G7   1567  C#8  2217
    12 D6   587   F#6  739   B7   987   E7   1318  G#7  1661  D8   2349
    13 D#6  622   G6   783   C7   1046  F7   1396  A8   1760  D#8  2489
    14 E6   659   G#6  830   C#7  1108  F#7  1479  Bb8  1864  E8   2637
    15 F6   698   A7   880   D7   1174  G7   1567  B8   1975  F8   2793
    16 F#6  739   Bb7  932   D#7  1244  G#7  1661  C8   2093  F#8  2959
    17 G6   783   B7   987   E7   1318  A8   1760  C#8  2217  G8   3135
    18 G#6  830   C7   1046  F7   1396  Bb8  1864  D8   2349  G#8  3322
    19 A7   880   C#7  1108  F#7  1479  B8   1975  D#8  2489  A9   3520
    20 Bb7  932   D7   1174  G7   1567  C8   2093  E8   2637  Bb9  3729
    21 B7   987   D#7  1244  G#7  1661  C#8  2217  F8   2793  B9   3951
    22 C7   1046  E7   1318  A8   1760  D8   2349  F#8  2959  C9   4186
    23 C#7  1108  F7   1396  Bb8  1864  D#8  2489  G8   3135  C#9  4434
    24 D7   1174  F#7  1479  B8   1975  E8   2637  G#8  3322  D9   4698

+22 Frets
    S  6          5          4          3          2         1
    
    0  D#5  311   G5   391   C6   523   F6   698   A7   880   D7   1174
    1  E5   329   G#5  415   C#6  554   F#6  739   Bb7  932   D#7  1244
    2  F5   349   A6   440   D6   587   G6   783   B7   987   F7   1318
    3  F#5  369   Bb6  466   D#6  622   G#6  830   C7   1046  F#7  1396
    4  G5   391   B6   493   E6   659   A7   880   C#7  1108  G7   1479
    5  G#5  415   C6   523   F6   698   Bb7  932   D7   1174  G#7  1567
    6  A6   440   C#6  554   F#6  739   B7   987   D#7  1244  A8   1760
    7  Bb6  466   D6   587   G6   783   C7   1046  E7   1318  Bb8  1864
    8  B6   493   D#6  622   G#6  830   C#7  1108  F7   1396  B8   1975
    9  C6   523   E6   659   A7   880   D7   1174  F#7  1479  C8   2093
    10 C#6  554   F6   698   Bb7  932   D#7  1244  G7   1567  C#8  2217
    11 D6   587   F#6  739   B7   987   E7   1318  G#7  1661  D8   2349
    12 D#6  622   G6   783   C7   1046  F7   1396  A8   1760  D#8  2489
    13 E6   659   G#6  830   C#7  1108  F#7  1479  Bb8  1864  E8   2637
    14 F6   698   A7   880   D7   1174  G7   1567  B8   1975  F8   2793
    15 F#6  739   Bb7  932   D#7  1244  G#7  1661  C8   2093  F#8  2959
    16 G6   783   B7   987   E7   1318  A8   1760  C#8  2217  G8   3135
    17 G#6  830   C7   1046  F7   1396  Bb8  1864  D8   2349  G#8  3322
    18 A7   880   C#7  1108  F#7  1479  B8   1975  D#8  2489  A9   3520
    19 Bb7  932   D7   1174  G7   1567  C8   2093  E8   2637  Bb9  3729
    20 B7   987   D#7  1244  G#7  1661  C#8  2217  F8   2793  B9   3951
    21 C7   1046  E7   1318  A8   1760  D8   2349  F#8  2959  C9   4186
    22 C#7  1108  F7   1396  Bb8  1864  D#8  2489  G8   3135  C#9  4434
    23 D7   1174  F#7  1479  B8   1975  E8   2637  G#8  3322  D9   4698
    24 D#7  1244  G7   1567  C8   2093  F8   2793  A9   3520  D#9  4978

+23 Frets
    S  6          5          4         3          2          1
    
    0  E5   329   G#5  415   C#6 554   F#6  739   Bb7  932   D#7  1244
    1  F5   349   A6   440   D6  587   G6   783   B7   987   F7   1318
    2  F#5  369   Bb6  466   D#6 622   G#6  830   C7   1046  F#7  1396
    3  G5   391   B6   493   E6  659   A7   880   C#7  1108  G7   1479
    4  G#5  415   C6   523   F6  698   Bb7  932   D7   1174  G#7  1567
    5  A6   440   C#6  554   F#6 739   B7   987   D#7  1244  A8   1760
    6  Bb6  466   D6   587   G6  783   C7   1046  E7   1318  Bb8  1864
    7  B6   493   D#6  622   G#6 830   C#7  1108  F7   1396  B8   1975
    8  C6   523   E6   659   A7  880   D7   1174  F#7  1479  C8   2093
    9  C#6  554   F6   698   Bb7 932   D#7  1244  G7   1567  C#8  2217
    10 D6   587   F#6  739   B7  987   E7   1318  G#7  1661  D8   2349
    11 D#6  622   G6   783   C7  1046  F7   1396  A8   1760  D#8  2489
    12 E6   659   G#6  830   C#7 1108  F#7  1479  Bb8  1864  E8   2637
    13 F6   698   A7   880   D7  1174  G7   1567  B8   1975  F8   2793
    14 F#6  739   Bb7  932   D#7 1244  G#7  1661  C8   2093  F#8  2959
    15 G6   783   B7   987   E7  1318  A8   1760  C#8  2217  G8   3135
    16 G#6  830   C7   1046  F7  1396  Bb8  1864  D8   2349  G#8  3322
    17 A7   880   C#7  1108  F#7 1479  B8   1975  D#8  2489  A9   3520
    18 Bb7  932   D7   1174  G7  1567  C8   2093  E8   2637  Bb9  3729
    19 B7   987   D#7  1244  G#7 1661  C#8  2217  F8   2793  B9   3951
    20 C7   1046  E7   1318  A8  1760  D8   2349  F#8  2959  C9   4186
    21 C#7  1108  F7   1396  Bb8 1864  D#8  2489  G8   3135  C#9  4434
    22 D7   1174  F#7  1479  B8  1975  E8   2637  G#8  3322  D9   4698
    23 D#7  1244  G7   1567  C8  2093  F8   2793  A9   3520  D#9  4978
    24 E7   1318  G#7  1661  C#8 2217  F#8  2959  Bb9  3729  E9   5274

+24 Frets
    S  6         5           4          3          2          1
    
    0  F5   349   A6   440   D6   587   G6   783   B7   987   F7   1318
    1  F#5  369   Bb6  466   D#6  622   G#6  830   C7   1046  F#7  1396
    2  G5   391   B6   493   E6   659   A7   880   C#7  1108  G7   1479
    3  G#5  415   C6   523   F6   698   Bb7  932   D7   1174  G#7  1567
    4  A6   440   C#6  554   F#6  739   B7   987   D#7  1244  A8   1760
    5  Bb6  466   D6   587   G6   783   C7   1046  E7   1318  Bb8  1864
    6  B6   493   D#6  622   G#6  830   C#7  1108  F7   1396  B8   1975
    7  C6   523   E6   659   A7   880   D7   1174  F#7  1479  C8   2093
    8  C#6  554   F6   698   Bb7  932   D#7  1244  G7   1567  C#8  2217
    9  D6   587   F#6  739   B7   987   E7   1318  G#7  1661  D8   2349
    10 D#6  622   G6   783   C7   1046  F7   1396  A8   1760  D#8  2489
    11 E6   659   G#6  830   C#7  1108  F#7  1479  Bb8  1864  E8   2637
    12 F6   698   A7   880   D7   1174  G7   1567  B8   1975  F8   2793
    13 F#6  739   Bb7  932   D#7  1244  G#7  1661  C8   2093  F#8  2959
    14 G6   783   B7   987   E7   1318  A8   1760  C#8  2217  G8   3135
    15 G#6  830   C7   1046  F7   1396  Bb8  1864  D8   2349  G#8  3322
    16 A7   880   C#7  1108  F#7  1479  B8   1975  D#8  2489  A9   3520
    17 Bb7  932   D7   1174  G7   1567  C8   2093  E8   2637  Bb9  3729
    18 B7   987   D#7  1244  G#7  1661  C#8  2217  F8   2793  B9   3951
    19 C7   1046  E7   1318  A8   1760  D8   2349  F#8  2959  C9   4186
    20 C#7  1108  F7   1396  Bb8  1864  D#8  2489  G8   3135  C#9  4434
    21 D7   1174  F#7  1479  B8   1975  E8   2637  G#8  3322  D9   4698
    22 D#7  1244  G7   1567  C8   2093  F8   2793  A9   3520  D#9  4978
    23 E7   1318  G#7  1661  C#8  2217  F#8  2959  Bb9  3729  E9   5274
    24 F7   1396  A8   1760  D8   2349  G8   3135  B9   3951  F9   5587

+25 Frets
    S  6          5          4          3          2          1
    
    0  F#5  369   Bb6  466   D#6  622   G#6  830   C7   1046  F#7  1396
    1  G5   391   B6   493   E6   659   A7   880   C#7  1108  G7   1479
    2  G#5  415   C6   523   F6   698   Bb7  932   D7   1174  G#7  1567
    3  A6   440   C#6  554   F#6  739   B7   987   D#7  1244  A8   1760
    4  Bb6  466   D6   587   G6   783   C7   1046  E7   1318  Bb8  1864
    5  B6   493   D#6  622   G#6  830   C#7  1108  F7   1396  B8   1975
    6  C6   523   E6   659   A7   880   D7   1174  F#7  1479  C8   2093
    7  C#6  554   F6   698   Bb7  932   D#7  1244  G7   1567  C#8  2217
    8  D6   587   F#6  739   B7   987   E7   1318  G#7  1661  D8   2349
    9  D#6  622   G6   783   C7   1046  F7   1396  A8   1760  D#8  2489
    10 E6   659   G#6  830   C#7  1108  F#7  1479  Bb8  1864  E8   2637
    11 F6   698   A7   880   D7   1174  G7   1567  B8   1975  F8   2793
    12 F#6  739   Bb7  932   D#7  1244  G#7  1661  C8   2093  F#8  2959
    13 G6   783   B7   987   E7   1318  A8   1760  C#8  2217  G8   3135
    14 G#6  830   C7   1046  F7   1396  Bb8  1864  D8   2349  G#8  3322
    15 A7   880   C#7  1108  F#7  1479  B8   1975  D#8  2489  A9   3520
    16 Bb7  932   D7   1174  G7   1567  C8   2093  E8   2637  Bb9  3729
    17 B7   987   D#7  1244  G#7  1661  C#8  2217  F8   2793  B9   3951
    18 C7   1046  E7   1318  A8   1760  D8   2349  F#8  2959  C9   4186
    19 C#7  1108  F7   1396  Bb8  1864  D#8  2489  G8   3135  C#9  4434
    20 D7   1174  F#7  1479  B8   1975  E8   2637  G#8  3322  D9   4698
    21 D#7  1244  G7   1567  C8   2093  F8   2793  A9   3520  D#9  4978
    22 E7   1318  G#7  1661  C#8  2217  F#8  2959  Bb9  3729  E9   5274
    23 F7   1396  A8   1760  D8   2349  G8   3135  B9   3951  F9   5587
    24 F#7  1479  Bb8  1864  D#8  2489  G#8  3322  C9   4186  F#9  5919
#EDIT
+26 Frets
    S  6         5         4         3         2         1
    
    0  G5  391   B6  493   E6  659   A7  880   C#7 1108  G7  1479
    1  G#5 415   C6  523   F6  698   Bb7 932   D7  1174  G#7 1567
    2  A6  440   C#6 554   F#6 739   B7  987   D#7 1244  A8  1760
    3  Bb6 466   D6  587   G6  783   C7  1046  E7  1318  Bb8 1864
    4  B6  493   D#6 622   G#6 830   C#7 1108  F7  1396  B8  1975
    5  C6  523   E6  659   A7  880   D7  1174  F#7 1479  C8  2093
    6  C#6 554   F6  698   Bb7 932   D#7 1244  G7  1567  C#8 2217
    7  D6  587   F#6 739   B7  987   E7  1318  G#7 1661  D8  2349
    8  D#6 622   G6  783   C7  1046  F7  1396  A8  1760  D#8 2489
    9  E6  659   G#6 830   C#7 1108  F#7 1479  Bb8 1864  E8  2637
    10 F6  698   A7  880   D7  1174  G7  1567  B8  1975  F8  2793
    11 F#6 739   Bb7 932   D#7 1244  G#7 1661  C8  2093  F#8 2959
    12 G6  783   B7  987   E7  1318  A8  1760  C#8 2217  G8  3135
    13 G#6 830   C7  1046  F7  1396  Bb8 1864  D8  2349  G#8 3322
    14 A7  880   C#7 1108  F#7 1479  B8  1975  D#8 2489  A9  3520
    15 Bb7 932   D7  1174  G7  1567  C8  2093  E8  2637  Bb9 3729
    16 B7  987   D#7 1244  G#7 1661  C#8 2217  F8  2793  B9  3951
    17 C7  1046  E7  1318  A8  1760  D8  2349  F#8 2959  C9  4186
    18 C#7 1108  F7  1396  Bb8 1864  D#8 2489  G8  3135  C#9 4434
    19 D7  1174  F#7 1479  B8  1975  E8  2637  G#8 3322  D9  4698
    20 D#7 1244  G7  1567  C8  2093  F8  2793  A9  3520  D#9 4978
    21 E7  1318  G#7 1661  C#8 2217  F#8 2959  Bb9 3729  E9  5274
    22 F7  1396  A8  1760  D8  2349  G8  3135  B9  3951  F9  5587
    23 F#7 1479  Bb8 1864  D#8 2489  G#8 3322  C9  4186  F#9 5919
    24 G7  1567  B8  1975  E8  2637  A9  3520  C#9 4434  G9  6271

+27 Frets
    S  6         5         4         3        2        1
    
    0  G#5 415   C6  523   F6  698   Bb7 932  D7  1174  G#7 1567
    1  A6  440   C#6 554   F#6 739   B7  987  D#7 1244  A8  1760
    2  Bb6 466   D6  587   G6  783   C7  1046 E7  1318  Bb8 1864
    3  B6  493   D#6 622   G#6 830   C#7 1108 F7  1396  B8  1975
    4  C6  523   E6  659   A7  880   D7  1174 F#7 1479  C8  2093
    5  C#6 554   F6  698   Bb7 932   D#7 1244 G7  1567  C#8 2217
    6  D6  587   F#6 739   B7  987   E7  1318 G#7 1661  D8  2349
    7  D#6 622   G6  783   C7  1046  F7  1396 A8  1760  D#8 2489
    8  E6  659   G#6 830   C#7 1108  F#7 1479 Bb8 1864  E8  2637
    9  F6  698   A7  880   D7  1174  G7  1567 B8  1975  F8  2793
    10 F#6 739   Bb7 932   D#7 1244  G#7 1661 C8  2093  F#8 2959
    11 G6  783   B7  987   E7  1318  A8  1760 C#8 2217  G8  3135
    12 G#6 830   C7  1046  F7  1396  Bb8 1864 D8  2349  G#8 3322
    13 A7  880   C#7 1108  F#7 1479  B8  1975 D#8 2489  A9  3520
    14 Bb7 932   D7  1174  G7  1567  C8  2093 E8  2637  Bb9 3729
    15 B7  987   D#7 1244  G#7 1661  C#8 2217 F8  2793  B9  3951
    16 C7  1046  E7  1318  A8  1760  D8  2349 F#8 2959  C9  4186
    17 C#7 1108  F7  1396  Bb8 1864  D#8 2489 G8  3135  C#9 4434
    18 D7  1174  F#7 1479  B8  1975  E8  2637 G#8 3322  D9  4698
    19 D#7 1244  G7  1567  C8  2093  F8  2793 A9  3520  D#9 4978
    20 E7  1318  G#7 1661  C#8 2217  F#8 2959 Bb9 3729  E9  5274
    21 F7  1396  A8  1760  D8  2349  G8  3135 C9  3951  F9  5587
    22 F#7 1479  Bb8 1864  D#8 2489  G#8 3322 C#9 4186  F#9 5919
    23 G7  1567  B8  1975  E8  2637  A9  3520 D9  4434  G9  6271
    24 G#7 1661  C8  2093  F8  2793  Bb9 3729 D#9 4698  G#9 6644

+28 Frets
    S  6          5         4         3         2         1
    
    0  A6  440   C#6 554   F#6 739   B7  987   D#7 1244  A8  1760
    1  Bb6 466   D6  587   G6  783   C7  1046  E7  1318  Bb8 1864
    2  B6  493   D#6 622   G#6 830   C#7 1108  F7  1396  B8  1975
    3  C6  523   E6  659   A7  880   D7  1174  F#7 1479  C8  2093
    4  C#6 554   F6  698   Bb7 932   D#7 1244  G7  1567  C#8 2217
    5  D6  587   F#6 739   B7  987   E7  1318  G#7 1661  D8  2349
    6  D#6 622   G6  783   C7  1046  F7  1396  A8  1760  D#8 2489
    7  E6  659   G#6 830   C#7 1108  F#7 1479  Bb8 1864  E8  2637
    8  F6  698   A7  880   D7  1174  G7  1567  B8  1975  F8  2793
    9  F#6 739   Bb7 932   D#7 1244  G#7 1661  C8  2093  F#8 2959
    10 G6  783   B7  987   E7  1318  A8  1760  C#8 2217  G8  3135
    11 G#6 830   C7  1046  F7  1396  Bb8 1864  D8  2349  G#8 3322
    12 A7  880   C#7 1108  F#7 1479  B8  1975  D#8 2489  A9  3520
    13 Bb7 932   D7  1174  G7  1567  C8  2093  E8  2637  Bb9 3729
    14 B7  987   D#7 1244  G#7 1661  C#8 2217  F8  2793  B9  3951
    15 C7  1046  E7  1318  A8  1760  D8  2349  F#8 2959  C9  4186
    16 C#7 1108  F7  1396  Bb8 1864  D#8 2489  G8  3135  C#9 4434
    17 D7  1174  F#7 1479  B8  1975  E8  2637  G#8 3322  D9  4698
    18 D#7 1244  G7  1567  C8  2093  F8  2793  A9  3520  D#9 4978
    19 E7  1318  G#7 1661  C#8 2217  F#8 2959  Bb9 3729  E9  5274
    20 F7  1396  A8  1760  D8  2349  G8  3135  B9  3951  F9  5587
    21 F#7 1479  Bb8 1864  D#8 2489  G#8 3322  C9  4186  F#9 5919
    22 G7  1567  B8  1975  E8  2637  A9  3520  C#9 4434  G9  6271
    23 G#7 1661  C8  2093  F8  2793  Bb9 3729  D9  4698  G#9 6644
    24 A8  1760  C#8 2217  F#8 2959  B9  3951  D#9 4978  A10 7040
     
+29 Frets
    S  6          5        4        3         2         1
    
    0  Bb6  466   D6  587  G6  783  C7  1046  E7  1318  Bb8   1864
    1  B6   493   D#6 622  G#6 830  C#7 1108  F7  1396  B8    1975
    2  C6   523   E6  659  A7  880  D7  1174  F#7 1479  C8    2093
    3  C#6  554   F6  698  Bb7 932  D#7 1244  G7  1567  C#8   2217
    4  D6   587   F#6 739  B7  987  E7  1318  G#7 1661  D8    2349
    5  D#6  622   G6  783  C7  1046 F7  1396  A8  1760  D#8   2489
    6  E6   659   G#6 830  C#7 1108 F#7 1479  Bb8 1864  E8    2637
    7  F6   698   A7  880  D7  1174 G7  1567  B8  1975  F8    2793
    8  F#6  739   Bb7 932  D#7 1244 G#7 1661  C8  2093  F#8   2959
    9  G6   783   B7  987  E7  1318 A8  1760  C#8 2217  G8    3135
    10 G#6  830   C7  1046 F7  1396 Bb8 1864  D8  2349  G#8   3322
    11 A7   880   C#7 1108 F#7 1479 B8  1975  D#8 2489  A9    3520
    12 Bb7  932   D7  1174 G7  1567 C8  2093  E8  2637  Bb9   3729
    13 B7   987   D#7 1244 G#7 1661 C#8 2217  F8  2793  B9    3951
    14 C7   1046  E7  1318 A8  1760 D8  2349  F#8 2959  C9    4186
    15 C#7  1108  F7  1396 Bb8 1864 D#8 2489  G8  3135  C#9   4434
    16 D7   1174  F#7 1479 B8  1975 E8  2637  G#8 3322  D9    4698
    17 D#7  1244  G7  1567 C8  2093 F8  2793  A9  3520  D#9   4978
    18 E7   1318  G#7 1661 C#8 2217 F#8 2959  Bb9 3729  E9    5274
    19 F7   1396  A8  1760 D8  2349 G8  3135  C9  3951  F9    5587
    20 F#7  1479  Bb8 1864 D#8 2489 G#8 3322  C#9 4186  F#9   5919
    21 G7   1567  B8  1975 E8  2637 A9  3520  D9  4434  G9    6271
    22 G#7  1661  C8  2093 F8  2793 Bb9 3729  D#9 4698  G#9   6644
    23 A8   1760  C#8 2217 F#8 2959 B9  3951  E9  4978  A10   7040
    24 Bb8  1864  D8  2349 G8  3135 C9  4186  F9  5274  Bb10  7458
    
+30 Frets
    S  6         5         4          3         2         1
    
    0  B6   493  D#6  622  G#6  830   C#7 1108  F7  1396  B8   1975
    1  C6   523  E6   659  A7   880   D7  1174  F#7 1479  C8   2093
    2  C#6  554  F6   698  Bb7  932   D#7 1244  G7  1567  C#8  2217
    3  D6   587  F#6  739  B7   987   E7  1318  G#7 1661  D8   2349
    4  D#6  622  G6   783  C7   1046  F7  1396  A8  1760  D#8  2489
    5  E6   659  G#6  830  C#7  1108  F#7 1479  Bb8 1864  E8   2637
    6  F6   698  A7   880  D7   1174  G7  1567  B8  1975  F8   2793
    7  F#6  739  Bb7  932  D#7  1244  G#7 1661  C8  2093  F#8  2959
    8  G6   783  B7   987  E7   1318  A8  1760  C#8 2217  G8   3135
    9  G#6  830  C7   1046 F7   1396  Bb8 1864  D8  2349  G#8  3322
    10 A7   880  C#7  1108 F#7  1479  B8  1975  D#8 2489  A9   3520
    11 Bb7  932  D7   1174 G7   1567  C8  2093  E8  2637  Bb9  3729
    14 B7   987  D#7  1244 G#7  1661  C#8 2217  F8  2793  B9   3951
    13 C7   1046 E7   1318 A8   1760  D8  2349  F#8 2959  C9   4186
    14 C#7  1108 F7   1396 Bb8  1864  D#8 2489  G8  3135  C#9  4434
    15 D7   1174 F#7  1479 B8   1975  E8  2637  G#8 3322  D9   4698
    16 D#7  1244 G7   1567 C8   2093  F8  2793  A9  3520  D#9  4978
    17 E7   1318 G#7  1661 C#8  2217  F#8 2959  Bb9 3729  E9   5274
    18 F7   1396 A8   1760 D8   2349  G8  3135  B9  3951  F9   5587
    19 F#7  1479 Bb8  1864 D#8  2489  G#8 3322  C9  4186  F#9  5919
    20 G7   1567 B8   1975 E8   2637  A9  3520  C#9 4434  G9   6271
    21 G#7  1661 C8   2093 F8   2793  Bb9 3729  D9  4698  G#9  6644
    22 A8   1760 C#8  2217 F#8  2959  B9  3951  D#9 4978  A10  7040
    23 Bb8  1864 D8   2349 G8   3135  C9  4186  F9  5274  Bb10 7458
    24 B8   1975 D#8  2489 G#8  3322  C#9 4434  F#9 5587  B10  7902
    
+31 Frets
    S  6        5        4        3        2        1
    
    0  C6  523  E6  659  A7  880  D7  1174 F#7 1479 C8   2093
    1  C#6 554  F6  698  Bb7 932  D#7 1244 G7  1567 C#8  2217
    2  D6  587  F#6 739  B7  987  E7  1318 G#7 1661 D8   2349
    3  D#6 622  G6  783  C7  1046 F7  1396 A8  1760 D#8  2489
    4  E6  659  G#6 830  C#7 1108 F#7 1479 Bb8 1864 E8   2637
    5  F6  698  A7  880  D7  1174 G7  1567 B8  1975 F8   2793
    6  F#6 739  Bb7 932  D#7 1244 G#7 1661 C8  2093 F#8  2959
    7  G6  783  B7  987  E7  1318 A8  1760 C#8 2217 G8   3135
    8  G#6 830  C7  1046 F7  1396 Bb8 1864 D8  2349 G#8  3322
    9  A7  880  C#7 1108 F#7 1479 B8  1975 D#8 2489 A9   3520
    10 Bb7 932  D7  1174 G7  1567 C8  2093 E8  2637 Bb9  3729
    11 B7  987  D#7 1244 G#7 1661 C#8 2217 F8  2793 B9   3951
    12 C7  1046 E7  1318 A8  1760 D8  2349 F#8 2959 C9   4186
    13 C#7 1108 F7  1396 Bb8 1864 D#8 2489 G8  3135 C#9  4434
    14 D7  1174 F#7 1479 B8  1975 E8  2637 G#8 3322 D9   4698
    15 D#7 1244 G7  1567 C8  2093 F8  2793 A9  3520 D#9  4978
    16 E7  1318 G#7 1661 C#8 2217 F#8 2959 Bb9 3729 E9   5274
    17 F7  1396 A8  1760 D8  2349 G8  3135 B9  3951 F9   5587
    18 F#7 1479 Bb8 1864 D#8 2489 G#8 3322 C9  4186 F#9  5919
    19 G7  1567 B8  1975 E8  2637 A9  3520 C#9 4434 G9   6271
    20 G#7 1661 C8  2093 F8  2793 Bb9 3729 D9  4698 G#9  6644
    21 A8  1760 C#8 2217 F#8 2959 B9  3951 D#9 4978 A10  7040
    22 Bb8 1864 D8  2349 G8  3135 C9  4186 E9  5274 Bb10 7458
    23 B8  1975 D#8 2489 G#8 3322 C#9 4434 F9  5587 B10  7902
    24 C8  2093 E8  2637 A9  3520 D9  4698 F#9 5919 C10  8372
    
+32 Frets
    S  6        5        4        3        2        1
    
    0  C#6 554  F6  698  Bb7 932  D#7 1244 G7  1567 C#8  2217
    1  D6  587  F#6 739  B7  987  E7  1318 G#7 1661 D8   2349
    2  D#6 622  G6  783  C7  1046 F7  1396 A8  1760 D#8  2489
    3  E6  659  G#6 830  C#7 1108 F#7 1479 Bb8 1864 E8   2637
    4  F6  698  A7  880  D7  1174 G7  1567 B8  1975 F8   2793
    5  F#6 739  Bb7 932  D#7 1244 G#7 1661 C8  2093 F#8  2959
    6  G6  783  B7  987  E7  1318 A8  1760 C#8 2217 G8   3135
    7  G#6 830  C7  1046 F7  1396 Bb8 1864 D8  2349 G#8  3322
    8  A7  880  C#7 1108 F#7 1479 B8  1975 D#8 2489 A9   3520
    9  Bb7 932  D7  1174 G7  1567 C8  2093 E8  2637 Bb9  3729
    10 B7  987  D#7 1244 G#7 1661 C#8 2217 F8  2793 B9   3951
    11 C7  1046 E7  1318 A8  1760 D8  2349 F#8 2959 C9   4186
    12 C#7 1108 F7  1396 Bb8 1864 D#8 2489 G8  3135 C#9  4434
    13 D7  1174 F#7 1479 B8  1975 E8  2637 G#8 3322 D9   4698
    14 D#7 1244 G7  1567 C8  2093 F8  2793 A9  3520 D#9  4978
    15 E7  1318 G#7 1661 C#8 2217 F#8 2959 Bb9 3729 E9   5274
    16 F7  1396 A8  1760 D8  2349 G8  3135 B9  3951 F9   5587
    17 F#7 1479 Bb8 1864 D#8 2489 G#8 3322 C9  4186 F#9  5919
    18 G7  1567 B8  1975 E8  2637 A9  3520 C#9 4434 G9   6271
    19 G#7 1661 C8  2093 F8  2793 Bb9 3729 D9  4698 G#9  6644
    20 A8  1760 C#8 2217 F#8 2959 B9  3951 D#9 4978 A10  7040
    21 Bb8 1864 D8  2349 G8  3135 C9  4186 E9  5274 Bb10 7458
    22 B8  1975 D#8 2489 G#8 3322 C#9 4434 F9  5587 B10  7902
    23 C8  2093 E8  2637 A9  3520 D9  4698 F#9 5919 C10  8372
